transmittance,probability_density
1.008e-03,2.588e+00
3.024e-03,1.083e+01
5.041e-03,1.543e+01
7.057e-03,1.777e+01
9.073e-03,1.883e+01
1.109e-02,1.917e+01
1.311e-02,1.907e+01
1.512e-02,1.872e+01
1.714e-02,1.822e+01
1.915e-02,1.762e+01
2.117e-02,1.697e+01
2.319e-02,1.629e+01
2.520e-02,1.560e+01
2.722e-02,1.491e+01
2.924e-02,1.422e+01
3.125e-02,1.355e+01
3.327e-02,1.289e+01
3.529e-02,1.225e+01
3.730e-02,1.163e+01
3.932e-02,1.104e+01
4.133e-02,1.046e+01
4.335e-02,9.917e+00
4.537e-02,9.393e+00
4.738e-02,8.893e+00
4.940e-02,8.416e+00
5.142e-02,7.963e+00
5.343e-02,7.532e+00
5.545e-02,7.124e+00
5.746e-02,6.736e+00
5.948e-02,6.368e+00
6.150e-02,6.020e+00
6.351e-02,5.691e+00
6.553e-02,5.380e+00
6.755e-02,5.085e+00
6.956e-02,4.807e+00
7.158e-02,4.544e+00
7.359e-02,4.296e+00
7.561e-02,4.062e+00
7.763e-02,3.841e+00
7.964e-02,3.632e+00
8.166e-02,3.435e+00
8.368e-02,3.249e+00
8.569e-02,3.074e+00
8.771e-02,2.908e+00
8.973e-02,2.752e+00
9.174e-02,2.605e+00
9.376e-02,2.466e+00
9.577e-02,2.335e+00
9.779e-02,2.211e+00
9.981e-02,2.094e+00
1.018e-01,1.984e+00
1.038e-01,1.880e+00
1.059e-01,1.781e+00
1.079e-01,1.689e+00
1.099e-01,1.601e+00
1.119e-01,1.518e+00
1.139e-01,1.440e+00
1.159e-01,1.366e+00
1.180e-01,1.297e+00
1.200e-01,1.231e+00
1.220e-01,1.168e+00
1.240e-01,1.110e+00
1.260e-01,1.054e+00
1.280e-01,1.001e+00
1.301e-01,9.513e-01
1.321e-01,9.041e-01
1.341e-01,8.595e-01
1.361e-01,8.172e-01
1.381e-01,7.772e-01
1.401e-01,7.393e-01
1.421e-01,7.034e-01
1.442e-01,6.694e-01
