transmittance,probability_density
1.321e-03,1.325e-01
3.962e-03,6.922e-01
6.603e-03,1.318e+00
9.244e-03,2.003e+00
1.188e-02,2.744e+00
1.453e-02,3.518e+00
1.717e-02,4.298e+00
1.981e-02,5.060e+00
2.245e-02,5.783e+00
2.509e-02,6.452e+00
2.773e-02,7.054e+00
3.037e-02,7.583e+00
3.301e-02,8.034e+00
3.565e-02,8.408e+00
3.830e-02,8.705e+00
4.094e-02,8.930e+00
4.358e-02,9.087e+00
4.622e-02,9.182e+00
4.886e-02,9.221e+00
5.150e-02,9.210e+00
5.414e-02,9.155e+00
5.678e-02,9.061e+00
5.942e-02,8.935e+00
6.207e-02,8.781e+00
6.471e-02,8.603e+00
6.735e-02,8.407e+00
6.999e-02,8.196e+00
7.263e-02,7.972e+00
7.527e-02,7.740e+00
7.791e-02,7.502e+00
8.055e-02,7.259e+00
8.319e-02,7.015e+00
8.584e-02,6.770e+00
8.848e-02,6.527e+00
9.112e-02,6.286e+00
9.376e-02,6.048e+00
9.640e-02,5.814e+00
9.904e-02,5.586e+00
1.017e-01,5.362e+00
1.043e-01,5.145e+00
1.070e-01,4.933e+00
1.096e-01,4.728e+00
1.122e-01,4.530e+00
1.149e-01,4.338e+00
1.175e-01,4.153e+00
1.202e-01,3.974e+00
1.228e-01,3.803e+00
1.255e-01,3.637e+00
1.281e-01,3.479e+00
1.307e-01,3.326e+00
1.334e-01,3.180e+00
1.360e-01,3.040e+00
1.387e-01,2.905e+00
1.413e-01,2.777e+00
1.439e-01,2.654e+00
1.466e-01,2.536e+00
1.492e-01,2.423e+00
1.519e-01,2.315e+00
1.545e-01,2.212e+00
1.571e-01,2.114e+00
1.598e-01,2.020e+00
1.624e-01,1.930e+00
1.651e-01,1.844e+00
1.677e-01,1.763e+00
1.704e-01,1.684e+00
1.730e-01,1.610e+00
1.756e-01,1.539e+00
1.783e-01,1.471e+00
1.809e-01,1.406e+00
1.836e-01,1.344e+00
1.862e-01,1.285e+00
1.888e-01,1.229e+00
1.915e-01,1.175e+00
1.941e-01,1.124e+00
1.968e-01,1.075e+00
1.994e-01,1.028e+00
2.020e-01,9.833e-01
2.047e-01,9.408e-01
2.073e-01,9.002e-01
2.100e-01,8.614e-01
2.126e-01,8.244e-01
2.152e-01,7.891e-01
2.179e-01,7.554e-01
2.205e-01,7.233e-01
2.232e-01,6.926e-01
2.258e-01,6.632e-01
2.285e-01,6.352e-01
2.311e-01,6.085e-01
2.337e-01,5.829e-01
2.364e-01,5.585e-01
2.390e-01,5.352e-01
2.417e-01,5.130e-01
2.443e-01,4.917e-01
2.469e-01,4.714e-01
2.496e-01,4.519e-01
2.522e-01,4.333e-01
2.549e-01,4.156e-01
2.575e-01,3.986e-01
2.601e-01,3.824e-01
2.628e-01,3.669e-01
2.654e-01,3.520e-01
2.681e-01,3.378e-01
2.707e-01,3.242e-01
2.734e-01,3.112e-01
2.760e-01,2.988e-01
2.786e-01,2.869e-01
2.813e-01,2.755e-01
2.839e-01,2.646e-01
2.866e-01,2.542e-01
2.892e-01,2.442e-01
2.918e-01,2.346e-01
2.945e-01,2.254e-01
2.971e-01,2.167e-01
2.998e-01,2.082e-01
3.024e-01,2.002e-01
3.050e-01,1.925e-01
3.077e-01,1.851e-01
3.103e-01,1.780e-01
3.130e-01,1.712e-01
3.156e-01,1.647e-01
3.183e-01,1.584e-01
3.209e-01,1.524e-01
3.235e-01,1.467e-01
3.262e-01,1.411e-01
3.288e-01,1.359e-01
3.315e-01,1.308e-01
3.341e-01,1.259e-01
3.367e-01,1.212e-01
3.394e-01,1.167e-01
3.420e-01,1.124e-01
3.447e-01,1.083e-01
3.473e-01,1.043e-01
3.499e-01,1.005e-01
3.526e-01,9.685e-02
3.552e-01,9.334e-02
3.579e-01,8.996e-02
3.605e-01,8.671e-02
3.632e-01,8.359e-02
3.658e-01,8.059e-02
3.684e-01,7.771e-02
3.711e-01,7.494e-02
3.737e-01,7.227e-02
3.764e-01,6.971e-02
3.790e-01,6.725e-02
3.816e-01,6.488e-02
3.843e-01,6.260e-02
3.869e-01,6.041e-02
3.896e-01,5.830e-02
3.922e-01,5.627e-02
3.948e-01,5.432e-02
3.975e-01,5.244e-02
4.001e-01,5.063e-02
4.028e-01,4.889e-02
4.054e-01,4.722e-02
4.080e-01,4.560e-02
4.107e-01,4.405e-02
4.133e-01,4.255e-02
4.160e-01,4.111e-02
4.186e-01,3.972e-02
4.213e-01,3.838e-02
4.239e-01,3.709e-02
4.265e-01,3.585e-02
4.292e-01,3.466e-02
4.318e-01,3.350e-02
4.345e-01,3.239e-02
4.371e-01,3.132e-02
4.397e-01,3.028e-02
4.424e-01,2.929e-02
4.450e-01,2.833e-02
4.477e-01,2.740e-02
4.503e-01,2.651e-02
4.529e-01,2.564e-02
4.556e-01,2.481e-02
4.582e-01,2.401e-02
4.609e-01,2.323e-02
4.635e-01,2.249e-02
4.662e-01,2.176e-02
4.688e-01,2.107e-02
4.714e-01,2.040e-02
4.741e-01,1.975e-02
4.767e-01,1.912e-02
4.794e-01,1.852e-02
4.820e-01,1.793e-02
4.846e-01,1.737e-02
4.873e-01,1.682e-02
4.899e-01,1.629e-02
4.926e-01,1.579e-02
4.952e-01,1.529e-02
4.978e-01,1.482e-02
5.005e-01,1.436e-02
5.031e-01,1.392e-02
5.058e-01,1.349e-02
5.084e-01,1.307e-02
5.111e-01,1.267e-02
5.137e-01,1.229e-02
5.163e-01,1.191e-02
5.190e-01,1.155e-02
5.216e-01,1.120e-02
5.243e-01,1.086e-02
5.269e-01,1.053e-02
