transmittance,probability_density
9.966e-05,9.027e-14
2.990e-04,2.198e-09
4.983e-04,2.201e-07
6.976e-04,4.319e-06
8.969e-04,3.825e-05
1.096e-03,2.110e-04
1.296e-03,8.500e-04
1.495e-03,2.737e-03
1.694e-03,7.455e-03
1.894e-03,1.782e-02
2.093e-03,3.839e-02
2.292e-03,7.595e-02
2.492e-03,1.399e-01
2.691e-03,2.429e-01
2.890e-03,4.003e-01
3.089e-03,6.310e-01
3.289e-03,9.567e-01
3.488e-03,1.401e+00
3.687e-03,1.991e+00
3.887e-03,2.752e+00
4.086e-03,3.711e+00
4.285e-03,4.895e+00
4.485e-03,6.326e+00
4.684e-03,8.025e+00
4.883e-03,1.001e+01
5.083e-03,1.229e+01
5.282e-03,1.488e+01
5.481e-03,1.777e+01
5.681e-03,2.097e+01
5.880e-03,2.445e+01
6.079e-03,2.820e+01
6.279e-03,3.221e+01
6.478e-03,3.644e+01
6.677e-03,4.086e+01
6.877e-03,4.543e+01
7.076e-03,5.012e+01
7.275e-03,5.488e+01
7.475e-03,5.967e+01
7.674e-03,6.445e+01
7.873e-03,6.917e+01
8.072e-03,7.380e+01
8.272e-03,7.827e+01
8.471e-03,8.257e+01
8.670e-03,8.666e+01
8.870e-03,9.049e+01
9.069e-03,9.404e+01
9.268e-03,9.729e+01
9.468e-03,1.002e+02
9.667e-03,1.028e+02
9.866e-03,1.050e+02
1.007e-02,1.069e+02
1.026e-02,1.084e+02
1.046e-02,1.095e+02
1.066e-02,1.103e+02
1.086e-02,1.107e+02
1.106e-02,1.107e+02
1.126e-02,1.104e+02
1.146e-02,1.098e+02
1.166e-02,1.089e+02
1.186e-02,1.077e+02
1.206e-02,1.062e+02
1.226e-02,1.044e+02
1.246e-02,1.025e+02
1.266e-02,1.003e+02
1.286e-02,9.794e+01
1.306e-02,9.542e+01
1.325e-02,9.276e+01
1.345e-02,8.998e+01
1.365e-02,8.710e+01
1.385e-02,8.414e+01
1.405e-02,8.113e+01
1.425e-02,7.807e+01
1.445e-02,7.499e+01
1.465e-02,7.190e+01
1.485e-02,6.881e+01
1.505e-02,6.574e+01
1.525e-02,6.271e+01
1.545e-02,5.972e+01
1.565e-02,5.678e+01
1.585e-02,5.390e+01
1.605e-02,5.109e+01
1.624e-02,4.835e+01
1.644e-02,4.570e+01
1.664e-02,4.313e+01
1.684e-02,4.065e+01
1.704e-02,3.826e+01
1.724e-02,3.596e+01
1.744e-02,3.376e+01
1.764e-02,3.165e+01
1.784e-02,2.964e+01
1.804e-02,2.772e+01
1.824e-02,2.590e+01
1.844e-02,2.417e+01
1.864e-02,2.253e+01
1.884e-02,2.097e+01
1.904e-02,1.951e+01
1.923e-02,1.812e+01
1.943e-02,1.682e+01
1.963e-02,1.560e+01
1.983e-02,1.445e+01
2.003e-02,1.337e+01
2.023e-02,1.236e+01
2.043e-02,1.141e+01
2.063e-02,1.053e+01
2.083e-02,9.708e+00
2.103e-02,8.942e+00
2.123e-02,8.229e+00
2.143e-02,7.566e+00
2.163e-02,6.951e+00
2.183e-02,6.380e+00
2.202e-02,5.852e+00
2.222e-02,5.363e+00
2.242e-02,4.911e+00
2.262e-02,4.494e+00
2.282e-02,4.109e+00
2.302e-02,3.754e+00
2.322e-02,3.427e+00
2.342e-02,3.127e+00
2.362e-02,2.850e+00
2.382e-02,2.597e+00
2.402e-02,2.364e+00
2.422e-02,2.151e+00
2.442e-02,1.955e+00
2.462e-02,1.777e+00
2.482e-02,1.613e+00
2.501e-02,1.464e+00
2.521e-02,1.327e+00
2.541e-02,1.203e+00
2.561e-02,1.090e+00
2.581e-02,9.863e-01
2.601e-02,8.922e-01
2.621e-02,8.067e-01
2.641e-02,7.289e-01
2.661e-02,6.582e-01
2.681e-02,5.941e-01
2.701e-02,5.359e-01
2.721e-02,4.832e-01
2.741e-02,4.354e-01
2.761e-02,3.921e-01
2.781e-02,3.530e-01
2.800e-02,3.176e-01
2.820e-02,2.856e-01
2.840e-02,2.567e-01
2.860e-02,2.306e-01
2.880e-02,2.070e-01
2.900e-02,1.858e-01
2.920e-02,1.667e-01
2.940e-02,1.494e-01
2.960e-02,1.339e-01
2.980e-02,1.200e-01
3.000e-02,1.074e-01
3.020e-02,9.613e-02
3.040e-02,8.600e-02
3.060e-02,7.690e-02
3.079e-02,6.873e-02
3.099e-02,6.140e-02
3.119e-02,5.484e-02
3.139e-02,4.895e-02
3.159e-02,4.368e-02
3.179e-02,3.896e-02
3.199e-02,3.473e-02
3.219e-02,3.096e-02
3.239e-02,2.758e-02
3.259e-02,2.456e-02
3.279e-02,2.186e-02
3.299e-02,1.945e-02
3.319e-02,1.730e-02
3.339e-02,1.539e-02
3.359e-02,1.368e-02
3.378e-02,1.215e-02
3.398e-02,1.079e-02
3.418e-02,9.583e-03
3.438e-02,8.505e-03
3.458e-02,7.546e-03
3.478e-02,6.693e-03
3.498e-02,5.935e-03
3.518e-02,5.260e-03
3.538e-02,4.661e-03
3.558e-02,4.128e-03
3.578e-02,3.655e-03
3.598e-02,3.236e-03
3.618e-02,2.863e-03
3.638e-02,2.533e-03
3.658e-02,2.240e-03
3.677e-02,1.980e-03
3.697e-02,1.750e-03
3.717e-02,1.546e-03
3.737e-02,1.366e-03
3.757e-02,1.206e-03
3.777e-02,1.064e-03
3.797e-02,9.392e-04
3.817e-02,8.286e-04
3.837e-02,7.307e-04
3.857e-02,6.443e-04
3.877e-02,5.679e-04
3.897e-02,5.004e-04
3.917e-02,4.408e-04
3.937e-02,3.882e-04
3.957e-02,3.418e-04
3.976e-02,3.008e-04
