transmittance,probability_density
7.153e-01,5.371e-138
7.168e-01,3.298e-136
7.182e-01,1.955e-134
7.196e-01,1.120e-132
7.211e-01,6.198e-131
7.225e-01,3.315e-129
7.239e-01,1.713e-127
7.253e-01,8.561e-126
7.268e-01,4.136e-124
7.282e-01,1.932e-122
7.296e-01,8.733e-121
7.310e-01,3.818e-119
7.325e-01,1.615e-117
7.339e-01,6.611e-116
7.353e-01,2.620e-114
7.368e-01,1.005e-112
7.382e-01,3.732e-111
7.396e-01,1.343e-109
7.410e-01,4.678e-108
7.425e-01,1.579e-106
7.439e-01,5.164e-105
7.453e-01,1.637e-103
7.467e-01,5.027e-102
7.482e-01,1.497e-100
7.496e-01,4.323e-99
7.510e-01,1.210e-97
7.524e-01,3.287e-96
7.539e-01,8.659e-95
7.553e-01,2.213e-93
7.567e-01,5.489e-92
7.582e-01,1.321e-90
7.596e-01,3.087e-89
7.610e-01,7.002e-88
7.624e-01,1.542e-86
7.639e-01,3.298e-85
7.653e-01,6.851e-84
7.667e-01,1.383e-82
7.681e-01,2.711e-81
7.696e-01,5.164e-80
7.710e-01,9.561e-79
7.724e-01,1.721e-77
7.738e-01,3.010e-76
7.753e-01,5.121e-75
7.767e-01,8.470e-74
7.781e-01,1.363e-72
7.796e-01,2.132e-71
7.810e-01,3.246e-70
7.824e-01,4.808e-69
7.838e-01,6.930e-68
7.853e-01,9.722e-67
7.867e-01,1.328e-65
7.881e-01,1.765e-64
7.895e-01,2.284e-63
7.910e-01,2.879e-62
7.924e-01,3.534e-61
7.938e-01,4.226e-60
7.953e-01,4.923e-59
7.967e-01,5.587e-58
7.981e-01,6.178e-57
7.995e-01,6.659e-56
8.010e-01,6.995e-55
8.024e-01,7.164e-54
8.038e-01,7.152e-53
8.052e-01,6.963e-52
8.067e-01,6.610e-51
8.081e-01,6.120e-50
8.095e-01,5.528e-49
8.109e-01,4.871e-48
8.124e-01,4.187e-47
8.138e-01,3.513e-46
8.152e-01,2.876e-45
8.167e-01,2.298e-44
8.181e-01,1.792e-43
8.195e-01,1.365e-42
8.209e-01,1.015e-41
8.224e-01,7.368e-41
8.238e-01,5.225e-40
8.252e-01,3.618e-39
8.266e-01,2.448e-38
8.281e-01,1.618e-37
8.295e-01,1.045e-36
8.309e-01,6.595e-36
8.323e-01,4.067e-35
8.338e-01,2.452e-34
8.352e-01,1.445e-33
8.366e-01,8.322e-33
8.381e-01,4.687e-32
8.395e-01,2.582e-31
8.409e-01,1.390e-30
8.423e-01,7.325e-30
8.438e-01,3.774e-29
8.452e-01,1.903e-28
8.466e-01,9.383e-28
8.480e-01,4.528e-27
8.495e-01,2.138e-26
8.509e-01,9.881e-26
8.523e-01,4.469e-25
8.538e-01,1.979e-24
8.552e-01,8.578e-24
8.566e-01,3.641e-23
8.580e-01,1.513e-22
8.595e-01,6.157e-22
8.609e-01,2.454e-21
8.623e-01,9.579e-21
8.637e-01,3.663e-20
8.652e-01,1.372e-19
8.666e-01,5.037e-19
8.680e-01,1.811e-18
8.694e-01,6.384e-18
8.709e-01,2.205e-17
8.723e-01,7.466e-17
8.737e-01,2.477e-16
8.752e-01,8.060e-16
8.766e-01,2.571e-15
8.780e-01,8.039e-15
8.794e-01,2.465e-14
8.809e-01,7.415e-14
8.823e-01,2.187e-13
8.837e-01,6.328e-13
8.851e-01,1.796e-12
8.866e-01,5.000e-12
8.880e-01,1.366e-11
8.894e-01,3.662e-11
8.908e-01,9.631e-11
8.923e-01,2.486e-10
8.937e-01,6.299e-10
8.951e-01,1.567e-09
8.966e-01,3.825e-09
8.980e-01,9.167e-09
8.994e-01,2.157e-08
9.008e-01,4.984e-08
9.023e-01,1.131e-07
9.037e-01,2.520e-07
9.051e-01,5.515e-07
9.065e-01,1.185e-06
9.080e-01,2.503e-06
9.094e-01,5.193e-06
9.108e-01,1.058e-05
9.123e-01,2.119e-05
9.137e-01,4.170e-05
9.151e-01,8.064e-05
9.165e-01,1.532e-04
9.180e-01,2.862e-04
9.194e-01,5.256e-04
9.208e-01,9.486e-04
9.222e-01,1.683e-03
9.237e-01,2.936e-03
9.251e-01,5.036e-03
