transmittance,probability_density
4.631e-01,1.979e-05
4.658e-01,2.456e-05
4.685e-01,3.011e-05
4.711e-01,3.648e-05
4.738e-01,4.369e-05
4.765e-01,5.170e-05
4.792e-01,6.048e-05
4.819e-01,6.991e-05
4.846e-01,7.988e-05
4.873e-01,9.021e-05
4.900e-01,1.007e-04
4.927e-01,1.111e-04
4.954e-01,1.211e-04
4.981e-01,1.306e-04
5.008e-01,1.391e-04
5.034e-01,1.465e-04
5.061e-01,1.526e-04
5.088e-01,1.570e-04
5.115e-01,1.597e-04
5.142e-01,1.606e-04
5.169e-01,1.597e-04
5.196e-01,1.570e-04
5.223e-01,1.527e-04
5.250e-01,1.468e-04
5.277e-01,1.397e-04
5.304e-01,1.316e-04
5.330e-01,1.227e-04
5.357e-01,1.135e-04
5.384e-01,1.043e-04
5.411e-01,9.534e-05
5.438e-01,8.700e-05
5.465e-01,7.959e-05
5.492e-01,7.339e-05
5.519e-01,6.869e-05
5.546e-01,6.577e-05
5.573e-01,6.489e-05
5.600e-01,6.632e-05
5.627e-01,7.036e-05
5.653e-01,7.734e-05
5.680e-01,8.762e-05
5.707e-01,1.016e-04
5.734e-01,1.198e-04
5.761e-01,1.429e-04
5.788e-01,1.715e-04
5.815e-01,2.064e-04
5.842e-01,2.486e-04
5.869e-01,2.993e-04
5.896e-01,3.598e-04
5.923e-01,4.317e-04
5.949e-01,5.167e-04
5.976e-01,6.170e-04
6.003e-01,7.350e-04
6.030e-01,8.735e-04
6.057e-01,1.036e-03
6.084e-01,1.225e-03
6.111e-01,1.447e-03
6.138e-01,1.705e-03
6.165e-01,2.005e-03
6.192e-01,2.354e-03
6.219e-01,2.758e-03
6.246e-01,3.227e-03
6.272e-01,3.770e-03
6.299e-01,4.398e-03
6.326e-01,5.123e-03
6.353e-01,5.959e-03
6.380e-01,6.921e-03
6.407e-01,8.028e-03
6.434e-01,9.300e-03
6.461e-01,1.076e-02
6.488e-01,1.243e-02
6.515e-01,1.434e-02
6.542e-01,1.653e-02
6.569e-01,1.902e-02
6.595e-01,2.187e-02
6.622e-01,2.510e-02
6.649e-01,2.878e-02
6.676e-01,3.295e-02
6.703e-01,3.768e-02
6.730e-01,4.304e-02
6.757e-01,4.909e-02
6.784e-01,5.593e-02
6.811e-01,6.363e-02
6.838e-01,7.231e-02
6.865e-01,8.206e-02
6.891e-01,9.301e-02
6.918e-01,1.053e-01
6.945e-01,1.190e-01
6.972e-01,1.344e-01
6.999e-01,1.516e-01
7.026e-01,1.707e-01
7.053e-01,1.920e-01
7.080e-01,2.156e-01
7.107e-01,2.419e-01
7.134e-01,2.709e-01
7.161e-01,3.031e-01
7.188e-01,3.386e-01
7.214e-01,3.777e-01
7.241e-01,4.208e-01
7.268e-01,4.681e-01
7.295e-01,5.199e-01
7.322e-01,5.767e-01
7.349e-01,6.386e-01
7.376e-01,7.062e-01
7.403e-01,7.797e-01
7.430e-01,8.595e-01
7.457e-01,9.459e-01
7.484e-01,1.039e+00
7.510e-01,1.140e+00
7.537e-01,1.249e+00
7.564e-01,1.365e+00
7.591e-01,1.490e+00
7.618e-01,1.624e+00
7.645e-01,1.767e+00
7.672e-01,1.918e+00
7.699e-01,2.079e+00
7.726e-01,2.249e+00
7.753e-01,2.429e+00
7.780e-01,2.618e+00
7.807e-01,2.817e+00
7.833e-01,3.025e+00
7.860e-01,3.242e+00
7.887e-01,3.468e+00
7.914e-01,3.702e+00
7.941e-01,3.944e+00
7.968e-01,4.193e+00
7.995e-01,4.448e+00
8.022e-01,4.709e+00
8.049e-01,4.975e+00
8.076e-01,5.244e+00
8.103e-01,5.515e+00
8.130e-01,5.787e+00
8.156e-01,6.059e+00
8.183e-01,6.328e+00
8.210e-01,6.593e+00
8.237e-01,6.853e+00
8.264e-01,7.105e+00
8.291e-01,7.348e+00
8.318e-01,7.579e+00
8.345e-01,7.796e+00
8.372e-01,7.998e+00
8.399e-01,8.182e+00
8.426e-01,8.346e+00
8.452e-01,8.489e+00
8.479e-01,8.607e+00
8.506e-01,8.701e+00
8.533e-01,8.767e+00
8.560e-01,8.805e+00
8.587e-01,8.813e+00
8.614e-01,8.790e+00
8.641e-01,8.736e+00
8.668e-01,8.649e+00
8.695e-01,8.531e+00
8.722e-01,8.380e+00
8.749e-01,8.199e+00
8.775e-01,7.987e+00
8.802e-01,7.746e+00
8.829e-01,7.477e+00
8.856e-01,7.183e+00
8.883e-01,6.866e+00
8.910e-01,6.529e+00
8.937e-01,6.174e+00
8.964e-01,5.806e+00
8.991e-01,5.427e+00
9.018e-01,5.040e+00
9.045e-01,4.651e+00
9.071e-01,4.261e+00
9.098e-01,3.876e+00
9.125e-01,3.498e+00
9.152e-01,3.132e+00
9.179e-01,2.779e+00
9.206e-01,2.443e+00
9.233e-01,2.127e+00
9.260e-01,1.833e+00
9.287e-01,1.561e+00
9.314e-01,1.314e+00
9.341e-01,1.091e+00
9.368e-01,8.939e-01
9.394e-01,7.211e-01
9.421e-01,5.721e-01
9.448e-01,4.457e-01
9.475e-01,3.404e-01
9.502e-01,2.543e-01
9.529e-01,1.855e-01
9.556e-01,1.316e-01
9.583e-01,9.060e-02
9.610e-01,6.025e-02
9.637e-01,3.852e-02
9.664e-01,2.354e-02
9.690e-01,1.364e-02
9.717e-01,7.430e-03
9.744e-01,3.755e-03
9.771e-01,1.733e-03
9.798e-01,7.134e-04
9.825e-01,2.538e-04
9.852e-01,7.426e-05
9.879e-01,1.654e-05
9.906e-01,2.441e-06
9.933e-01,1.807e-07
9.960e-01,3.268e-09
9.987e-01,5.170e-13
