transmittance,probability_density
2.500e-03,5.750e-08
7.500e-03,2.348e-05
1.250e-02,7.947e-04
1.750e-02,3.120e-03
2.250e-02,5.503e-03
2.750e-02,7.735e-03
3.250e-02,1.068e-02
3.750e-02,1.481e-02
4.250e-02,1.999e-02
4.750e-02,2.590e-02
5.250e-02,3.227e-02
5.750e-02,3.898e-02
6.250e-02,4.605e-02
6.750e-02,5.359e-02
7.250e-02,6.173e-02
7.750e-02,7.059e-02
8.250e-02,8.026e-02
8.750e-02,9.081e-02
9.250e-02,1.022e-01
9.750e-02,1.146e-01
1.025e-01,1.278e-01
1.075e-01,1.418e-01
1.125e-01,1.568e-01
1.175e-01,1.725e-01
1.225e-01,1.892e-01
1.275e-01,2.067e-01
1.325e-01,2.250e-01
1.375e-01,2.442e-01
1.425e-01,2.643e-01
1.475e-01,2.852e-01
1.525e-01,3.069e-01
1.575e-01,3.294e-01
1.625e-01,3.527e-01
1.675e-01,3.768e-01
1.725e-01,4.015e-01
1.775e-01,4.270e-01
1.825e-01,4.531e-01
1.875e-01,4.799e-01
1.925e-01,5.072e-01
1.975e-01,5.351e-01
2.025e-01,5.634e-01
2.075e-01,5.922e-01
2.125e-01,6.214e-01
2.175e-01,6.510e-01
2.225e-01,6.809e-01
2.275e-01,7.110e-01
2.325e-01,7.414e-01
2.375e-01,7.719e-01
2.425e-01,8.025e-01
2.475e-01,8.332e-01
2.525e-01,8.640e-01
2.575e-01,8.947e-01
2.625e-01,9.253e-01
2.675e-01,9.558e-01
2.725e-01,9.862e-01
2.775e-01,1.016e+00
2.825e-01,1.046e+00
2.875e-01,1.076e+00
2.925e-01,1.105e+00
2.975e-01,1.134e+00
3.025e-01,1.163e+00
3.075e-01,1.191e+00
3.125e-01,1.219e+00
3.175e-01,1.246e+00
3.225e-01,1.272e+00
3.275e-01,1.299e+00
3.325e-01,1.324e+00
3.375e-01,1.349e+00
3.425e-01,1.374e+00
3.475e-01,1.397e+00
3.525e-01,1.421e+00
3.575e-01,1.443e+00
3.625e-01,1.465e+00
3.675e-01,1.486e+00
3.725e-01,1.507e+00
3.775e-01,1.526e+00
3.825e-01,1.545e+00
3.875e-01,1.564e+00
3.925e-01,1.581e+00
3.975e-01,1.598e+00
4.025e-01,1.614e+00
4.075e-01,1.630e+00
4.125e-01,1.644e+00
4.175e-01,1.658e+00
4.225e-01,1.672e+00
4.275e-01,1.684e+00
4.325e-01,1.696e+00
4.375e-01,1.707e+00
4.425e-01,1.717e+00
4.475e-01,1.727e+00
4.525e-01,1.735e+00
4.575e-01,1.743e+00
4.625e-01,1.751e+00
4.675e-01,1.757e+00
4.725e-01,1.763e+00
4.775e-01,1.769e+00
4.825e-01,1.773e+00
4.875e-01,1.777e+00
4.925e-01,1.780e+00
4.975e-01,1.782e+00
5.025e-01,1.784e+00
5.075e-01,1.785e+00
5.125e-01,1.786e+00
5.175e-01,1.786e+00
5.225e-01,1.785e+00
5.275e-01,1.784e+00
5.325e-01,1.782e+00
5.375e-01,1.779e+00
5.425e-01,1.776e+00
5.475e-01,1.772e+00
5.525e-01,1.768e+00
5.575e-01,1.763e+00
5.625e-01,1.757e+00
5.675e-01,1.751e+00
5.725e-01,1.745e+00
5.775e-01,1.738e+00
5.825e-01,1.730e+00
5.875e-01,1.722e+00
5.925e-01,1.713e+00
5.975e-01,1.704e+00
6.025e-01,1.695e+00
6.075e-01,1.685e+00
6.125e-01,1.674e+00
6.175e-01,1.663e+00
6.225e-01,1.652e+00
6.275e-01,1.640e+00
6.325e-01,1.628e+00
6.375e-01,1.615e+00
6.425e-01,1.602e+00
6.475e-01,1.589e+00
6.525e-01,1.575e+00
6.575e-01,1.561e+00
6.625e-01,1.546e+00
6.675e-01,1.531e+00
6.725e-01,1.516e+00
6.775e-01,1.500e+00
6.825e-01,1.484e+00
6.875e-01,1.468e+00
6.925e-01,1.451e+00
6.975e-01,1.435e+00
7.025e-01,1.417e+00
7.075e-01,1.400e+00
7.125e-01,1.382e+00
7.175e-01,1.364e+00
7.225e-01,1.346e+00
7.275e-01,1.327e+00
7.325e-01,1.308e+00
7.375e-01,1.289e+00
7.425e-01,1.270e+00
7.475e-01,1.250e+00
7.525e-01,1.231e+00
7.575e-01,1.211e+00
7.625e-01,1.190e+00
7.675e-01,1.170e+00
7.725e-01,1.149e+00
7.775e-01,1.128e+00
7.825e-01,1.107e+00
7.875e-01,1.086e+00
7.925e-01,1.065e+00
7.975e-01,1.043e+00
8.025e-01,1.021e+00
8.075e-01,9.994e-01
8.125e-01,9.773e-01
8.175e-01,9.550e-01
8.225e-01,9.326e-01
8.275e-01,9.100e-01
8.325e-01,8.873e-01
8.375e-01,8.644e-01
8.425e-01,8.414e-01
8.475e-01,8.183e-01
8.525e-01,7.950e-01
8.575e-01,7.716e-01
8.625e-01,7.481e-01
8.675e-01,7.244e-01
8.725e-01,7.006e-01
8.775e-01,6.767e-01
8.825e-01,6.527e-01
8.875e-01,6.285e-01
8.925e-01,6.042e-01
8.975e-01,5.798e-01
9.025e-01,5.553e-01
9.075e-01,5.306e-01
9.125e-01,5.058e-01
9.175e-01,4.809e-01
9.225e-01,4.558e-01
9.275e-01,4.306e-01
9.325e-01,4.052e-01
9.375e-01,3.797e-01
9.425e-01,3.539e-01
