transmittance,probability_density
1.819e-03,0.000e+00
5.458e-03,8.244e-03
9.097e-03,2.473e-02
1.274e-02,4.947e-02
1.637e-02,1.044e-01
2.001e-02,1.402e-01
2.365e-02,2.446e-01
2.729e-02,3.050e-01
3.093e-02,4.534e-01
3.457e-02,5.194e-01
3.821e-02,7.667e-01
4.185e-02,9.756e-01
4.548e-02,1.097e+00
4.912e-02,1.382e+00
5.276e-02,1.380e+00
5.640e-02,1.698e+00
6.004e-02,1.773e+00
6.368e-02,2.039e+00
6.732e-02,2.289e+00
7.096e-02,2.416e+00
7.460e-02,2.550e+00
7.823e-02,2.707e+00
8.187e-02,2.916e+00
8.551e-02,3.204e+00
8.915e-02,3.331e+00
9.279e-02,3.463e+00
9.643e-02,3.727e+00
1.001e-01,3.647e+00
1.037e-01,3.905e+00
1.073e-01,3.803e+00
1.110e-01,3.966e+00
1.146e-01,4.257e+00
1.183e-01,3.968e+00
1.219e-01,4.306e+00
1.255e-01,4.224e+00
1.292e-01,4.488e+00
1.328e-01,4.664e+00
1.365e-01,4.719e+00
1.401e-01,4.617e+00
1.437e-01,4.763e+00
1.474e-01,4.545e+00
1.510e-01,4.653e+00
1.546e-01,4.386e+00
1.583e-01,4.655e+00
1.619e-01,4.493e+00
1.656e-01,4.482e+00
1.692e-01,4.732e+00
1.728e-01,4.268e+00
1.765e-01,4.405e+00
1.801e-01,4.287e+00
1.838e-01,4.287e+00
1.874e-01,4.213e+00
1.910e-01,4.114e+00
1.947e-01,3.993e+00
1.983e-01,4.158e+00
2.020e-01,3.900e+00
2.056e-01,4.235e+00
2.092e-01,3.641e+00
2.129e-01,3.798e+00
2.165e-01,3.578e+00
2.201e-01,3.457e+00
2.238e-01,3.606e+00
2.274e-01,3.287e+00
2.311e-01,3.345e+00
2.347e-01,3.229e+00
2.383e-01,3.059e+00
2.420e-01,3.015e+00
2.456e-01,2.877e+00
2.493e-01,2.941e+00
2.529e-01,2.919e+00
2.565e-01,2.556e+00
2.602e-01,2.616e+00
2.638e-01,2.817e+00
2.675e-01,2.581e+00
2.711e-01,2.446e+00
2.747e-01,2.330e+00
2.784e-01,2.215e+00
2.820e-01,2.218e+00
2.856e-01,2.028e+00
2.893e-01,1.987e+00
2.929e-01,1.830e+00
2.966e-01,1.830e+00
3.002e-01,1.899e+00
3.038e-01,1.745e+00
3.075e-01,1.577e+00
3.111e-01,1.704e+00
3.148e-01,1.531e+00
3.184e-01,1.413e+00
3.220e-01,1.374e+00
3.257e-01,1.459e+00
3.293e-01,1.311e+00
3.330e-01,1.184e+00
3.366e-01,1.179e+00
3.402e-01,1.132e+00
3.439e-01,9.756e-01
3.475e-01,9.454e-01
3.511e-01,1.022e+00
3.548e-01,8.904e-01
3.584e-01,8.657e-01
3.621e-01,8.657e-01
3.657e-01,8.272e-01
3.693e-01,7.420e-01
3.730e-01,6.898e-01
3.766e-01,6.980e-01
3.803e-01,6.101e-01
3.839e-01,5.551e-01
3.875e-01,5.771e-01
3.912e-01,5.661e-01
3.948e-01,5.304e-01
3.984e-01,4.095e-01
4.021e-01,4.287e-01
4.057e-01,4.067e-01
4.094e-01,3.655e-01
4.130e-01,3.545e-01
4.166e-01,3.902e-01
4.203e-01,3.902e-01
4.239e-01,3.160e-01
4.276e-01,2.638e-01
4.312e-01,2.666e-01
4.348e-01,2.418e-01
4.385e-01,2.308e-01
4.421e-01,2.226e-01
4.458e-01,1.951e-01
4.494e-01,2.034e-01
4.530e-01,1.457e-01
4.567e-01,1.292e-01
4.603e-01,1.759e-01
4.639e-01,1.566e-01
4.676e-01,1.209e-01
4.712e-01,1.347e-01
4.749e-01,1.511e-01
4.785e-01,1.182e-01
4.821e-01,1.099e-01
4.858e-01,1.044e-01
4.894e-01,7.420e-02
4.931e-01,7.970e-02
4.967e-01,7.420e-02
5.003e-01,7.695e-02
5.040e-01,8.519e-02
5.076e-01,7.145e-02
