transmittance,probability_density
2.879e-01,1.023e-09
2.914e-01,1.372e-09
2.950e-01,1.832e-09
2.986e-01,2.436e-09
3.022e-01,3.225e-09
3.057e-01,4.253e-09
3.093e-01,5.587e-09
3.129e-01,7.309e-09
3.164e-01,9.526e-09
3.200e-01,1.237e-08
3.236e-01,1.600e-08
3.271e-01,2.063e-08
3.307e-01,2.649e-08
3.343e-01,3.391e-08
3.378e-01,4.326e-08
3.414e-01,5.500e-08
3.450e-01,6.970e-08
3.486e-01,8.804e-08
3.521e-01,1.109e-07
3.557e-01,1.392e-07
3.593e-01,1.742e-07
3.628e-01,2.173e-07
3.664e-01,2.703e-07
3.700e-01,3.353e-07
3.735e-01,4.148e-07
3.771e-01,5.116e-07
3.807e-01,6.293e-07
3.843e-01,7.720e-07
3.878e-01,9.445e-07
3.914e-01,1.153e-06
3.950e-01,1.403e-06
3.985e-01,1.703e-06
4.021e-01,2.062e-06
4.057e-01,2.491e-06
4.092e-01,3.002e-06
4.128e-01,3.608e-06
4.164e-01,4.328e-06
4.199e-01,5.178e-06
4.235e-01,6.181e-06
4.271e-01,7.361e-06
4.307e-01,8.747e-06
4.342e-01,1.037e-05
4.378e-01,1.227e-05
4.414e-01,1.449e-05
4.449e-01,1.706e-05
4.485e-01,2.006e-05
4.521e-01,2.353e-05
4.556e-01,2.754e-05
4.592e-01,3.218e-05
4.628e-01,3.752e-05
4.664e-01,4.366e-05
4.699e-01,5.070e-05
4.735e-01,5.876e-05
4.771e-01,6.798e-05
4.806e-01,7.849e-05
4.842e-01,9.045e-05
4.878e-01,1.040e-04
4.913e-01,1.195e-04
4.949e-01,1.369e-04
4.985e-01,1.566e-04
5.020e-01,1.789e-04
5.056e-01,2.039e-04
5.092e-01,2.320e-04
5.128e-01,2.636e-04
5.163e-01,2.989e-04
5.199e-01,3.384e-04
5.235e-01,3.824e-04
5.270e-01,4.315e-04
5.306e-01,4.860e-04
5.342e-01,5.466e-04
5.377e-01,6.136e-04
5.413e-01,6.878e-04
5.449e-01,7.698e-04
5.485e-01,8.601e-04
5.520e-01,9.596e-04
5.556e-01,1.069e-03
5.592e-01,1.189e-03
5.627e-01,1.320e-03
5.663e-01,1.464e-03
5.699e-01,1.621e-03
5.734e-01,1.792e-03
5.770e-01,1.978e-03
5.806e-01,2.180e-03
5.841e-01,2.400e-03
5.877e-01,2.638e-03
5.913e-01,2.896e-03
5.949e-01,3.175e-03
5.984e-01,3.475e-03
6.020e-01,3.799e-03
6.056e-01,4.148e-03
6.091e-01,4.523e-03
6.127e-01,4.925e-03
6.163e-01,5.357e-03
6.198e-01,5.819e-03
6.234e-01,6.313e-03
6.270e-01,6.841e-03
6.306e-01,7.405e-03
6.341e-01,8.006e-03
6.377e-01,8.646e-03
6.413e-01,9.328e-03
6.448e-01,1.005e-02
6.484e-01,1.082e-02
6.520e-01,1.164e-02
6.555e-01,1.251e-02
6.591e-01,1.343e-02
6.627e-01,1.440e-02
6.662e-01,1.544e-02
6.698e-01,1.653e-02
6.734e-01,1.770e-02
6.770e-01,1.892e-02
6.805e-01,2.023e-02
6.841e-01,2.161e-02
6.877e-01,2.307e-02
6.912e-01,2.462e-02
6.948e-01,2.627e-02
6.984e-01,2.801e-02
7.019e-01,2.987e-02
7.055e-01,3.184e-02
7.091e-01,3.394e-02
7.127e-01,3.618e-02
7.162e-01,3.857e-02
7.198e-01,4.112e-02
7.234e-01,4.384e-02
7.269e-01,4.677e-02
7.305e-01,4.991e-02
7.341e-01,5.328e-02
7.376e-01,5.691e-02
7.412e-01,6.083e-02
7.448e-01,6.506e-02
7.483e-01,6.963e-02
7.519e-01,7.460e-02
7.555e-01,7.999e-02
7.591e-01,8.585e-02
7.626e-01,9.224e-02
