transmittance,probability_density
1.277e-04,6.447e+01
3.830e-04,9.132e+01
6.383e-04,1.042e+02
8.936e-04,1.115e+02
1.149e-03,1.157e+02
1.404e-03,1.178e+02
1.660e-03,1.185e+02
1.915e-03,1.181e+02
2.170e-03,1.169e+02
2.425e-03,1.152e+02
2.681e-03,1.130e+02
2.936e-03,1.105e+02
3.191e-03,1.077e+02
3.447e-03,1.048e+02
3.702e-03,1.017e+02
3.957e-03,9.859e+01
4.213e-03,9.539e+01
4.468e-03,9.217e+01
4.723e-03,8.895e+01
4.979e-03,8.575e+01
5.234e-03,8.258e+01
5.489e-03,7.946e+01
5.744e-03,7.640e+01
6.000e-03,7.340e+01
6.255e-03,7.047e+01
6.510e-03,6.761e+01
6.766e-03,6.483e+01
7.021e-03,6.213e+01
7.276e-03,5.952e+01
7.532e-03,5.698e+01
7.787e-03,5.454e+01
8.042e-03,5.217e+01
8.298e-03,4.989e+01
8.553e-03,4.769e+01
8.808e-03,4.558e+01
9.064e-03,4.354e+01
9.319e-03,4.158e+01
9.574e-03,3.970e+01
9.829e-03,3.789e+01
1.008e-02,3.615e+01
1.034e-02,3.449e+01
1.060e-02,3.289e+01
1.085e-02,3.137e+01
1.111e-02,2.990e+01
1.136e-02,2.850e+01
1.162e-02,2.716e+01
1.187e-02,2.587e+01
1.213e-02,2.465e+01
1.238e-02,2.347e+01
1.264e-02,2.235e+01
1.289e-02,2.128e+01
1.315e-02,2.026e+01
1.340e-02,1.928e+01
1.366e-02,1.835e+01
1.391e-02,1.746e+01
1.417e-02,1.661e+01
1.443e-02,1.580e+01
1.468e-02,1.503e+01
1.494e-02,1.429e+01
1.519e-02,1.359e+01
1.545e-02,1.292e+01
1.570e-02,1.228e+01
1.596e-02,1.168e+01
1.621e-02,1.110e+01
1.647e-02,1.055e+01
1.672e-02,1.002e+01
1.698e-02,9.523e+00
1.723e-02,9.048e+00
1.749e-02,8.595e+00
1.774e-02,8.164e+00
1.800e-02,7.754e+00
1.825e-02,7.365e+00
1.851e-02,6.994e+00
1.877e-02,6.641e+00
1.902e-02,6.305e+00
1.928e-02,5.986e+00
1.953e-02,5.683e+00
1.979e-02,5.395e+00
2.004e-02,5.120e+00
2.030e-02,4.860e+00
2.055e-02,4.612e+00
2.081e-02,4.377e+00
2.106e-02,4.153e+00
2.132e-02,3.941e+00
2.157e-02,3.739e+00
2.183e-02,3.547e+00
2.208e-02,3.365e+00
2.234e-02,3.192e+00
2.259e-02,3.028e+00
2.285e-02,2.872e+00
2.311e-02,2.724e+00
2.336e-02,2.583e+00
2.362e-02,2.449e+00
2.387e-02,2.323e+00
2.413e-02,2.202e+00
2.438e-02,2.088e+00
2.464e-02,1.980e+00
2.489e-02,1.877e+00
2.515e-02,1.779e+00
2.540e-02,1.687e+00
2.566e-02,1.599e+00
2.591e-02,1.515e+00
2.617e-02,1.436e+00
2.642e-02,1.361e+00
2.668e-02,1.290e+00
2.694e-02,1.222e+00
2.719e-02,1.158e+00
2.745e-02,1.098e+00
2.770e-02,1.040e+00
2.796e-02,9.853e-01
2.821e-02,9.335e-01
2.847e-02,8.844e-01
2.872e-02,8.378e-01
2.898e-02,7.937e-01
2.923e-02,7.518e-01
2.949e-02,7.121e-01
2.974e-02,6.745e-01
3.000e-02,6.389e-01
3.025e-02,6.051e-01
3.051e-02,5.730e-01
3.076e-02,5.427e-01
3.102e-02,5.139e-01
3.128e-02,4.866e-01
3.153e-02,4.608e-01
3.179e-02,4.363e-01
3.204e-02,4.131e-01
3.230e-02,3.911e-01
3.255e-02,3.703e-01
3.281e-02,3.506e-01
3.306e-02,3.319e-01
3.332e-02,3.142e-01
3.357e-02,2.974e-01
3.383e-02,2.815e-01
3.408e-02,2.665e-01
3.434e-02,2.522e-01
3.459e-02,2.387e-01
3.485e-02,2.259e-01
3.511e-02,2.138e-01
3.536e-02,2.024e-01
3.562e-02,1.915e-01
3.587e-02,1.812e-01
3.613e-02,1.715e-01
3.638e-02,1.623e-01
3.664e-02,1.535e-01
3.689e-02,1.453e-01
3.715e-02,1.375e-01
3.740e-02,1.301e-01
3.766e-02,1.230e-01
3.791e-02,1.164e-01
3.817e-02,1.101e-01
3.842e-02,1.042e-01
3.868e-02,9.855e-02
3.893e-02,9.323e-02
3.919e-02,8.818e-02
3.945e-02,8.341e-02
3.970e-02,7.890e-02
