transmittance,probability_density
2.500e-03,4.024e-12
7.500e-03,1.106e-08
1.250e-02,3.775e-07
1.750e-02,3.512e-06
2.250e-02,1.733e-05
2.750e-02,5.871e-05
3.250e-02,1.549e-04
3.750e-02,3.424e-04
4.250e-02,6.627e-04
4.750e-02,1.157e-03
5.250e-02,1.862e-03
5.750e-02,2.804e-03
6.250e-02,3.994e-03
6.750e-02,5.433e-03
7.250e-02,7.108e-03
7.750e-02,8.997e-03
8.250e-02,1.107e-02
8.750e-02,1.330e-02
9.250e-02,1.567e-02
9.750e-02,1.814e-02
1.025e-01,2.072e-02
1.075e-01,2.340e-02
1.125e-01,2.619e-02
1.175e-01,2.910e-02
1.225e-01,3.215e-02
1.275e-01,3.535e-02
1.325e-01,3.870e-02
1.375e-01,4.220e-02
1.425e-01,4.584e-02
1.475e-01,4.959e-02
1.525e-01,5.340e-02
1.575e-01,5.722e-02
1.625e-01,6.100e-02
1.675e-01,6.466e-02
1.725e-01,6.816e-02
1.775e-01,7.144e-02
1.825e-01,7.447e-02
1.875e-01,7.723e-02
1.925e-01,7.973e-02
1.975e-01,8.198e-02
2.025e-01,8.403e-02
2.075e-01,8.593e-02
2.125e-01,8.774e-02
2.175e-01,8.953e-02
2.225e-01,9.137e-02
2.275e-01,9.329e-02
2.325e-01,9.536e-02
2.375e-01,9.759e-02
2.425e-01,1.000e-01
2.475e-01,1.026e-01
2.525e-01,1.053e-01
2.575e-01,1.082e-01
2.625e-01,1.112e-01
2.675e-01,1.143e-01
2.725e-01,1.175e-01
2.775e-01,1.207e-01
2.825e-01,1.240e-01
2.875e-01,1.275e-01
2.925e-01,1.310e-01
2.975e-01,1.347e-01
3.025e-01,1.385e-01
3.075e-01,1.426e-01
3.125e-01,1.469e-01
3.175e-01,1.515e-01
3.225e-01,1.563e-01
3.275e-01,1.614e-01
3.325e-01,1.666e-01
3.375e-01,1.721e-01
3.425e-01,1.778e-01
3.475e-01,1.836e-01
3.525e-01,1.895e-01
3.575e-01,1.954e-01
3.625e-01,2.014e-01
3.675e-01,2.073e-01
3.725e-01,2.133e-01
3.775e-01,2.193e-01
3.825e-01,2.253e-01
3.875e-01,2.314e-01
3.925e-01,2.375e-01
3.975e-01,2.437e-01
4.025e-01,2.500e-01
4.075e-01,2.564e-01
4.125e-01,2.631e-01
4.175e-01,2.699e-01
4.225e-01,2.771e-01
4.275e-01,2.846e-01
4.325e-01,2.925e-01
4.375e-01,3.008e-01
4.425e-01,3.096e-01
4.475e-01,3.190e-01
4.525e-01,3.289e-01
