transmittance,probability_density
1.061e-03,2.717e-63
3.184e-03,1.437e-35
5.306e-03,1.299e-25
7.429e-03,4.590e-20
9.551e-03,1.941e-16
1.167e-02,7.414e-14
1.380e-02,6.469e-12
1.592e-02,2.118e-10
1.804e-02,3.489e-09
2.016e-02,3.483e-08
2.229e-02,2.387e-07
2.441e-02,1.226e-06
2.653e-02,5.025e-06
2.865e-02,1.724e-05
3.078e-02,5.125e-05
3.290e-02,1.357e-04
3.502e-02,3.270e-04
3.714e-02,7.280e-04
3.927e-02,1.517e-03
4.139e-02,2.985e-03
4.351e-02,5.590e-03
4.563e-02,1.001e-02
4.776e-02,1.723e-02
4.988e-02,2.860e-02
5.200e-02,4.589e-02
5.412e-02,7.136e-02
5.624e-02,1.078e-01
5.837e-02,1.584e-01
6.049e-02,2.268e-01
6.261e-02,3.172e-01
6.473e-02,4.336e-01
6.686e-02,5.802e-01
6.898e-02,7.610e-01
7.110e-02,9.795e-01
7.322e-02,1.239e+00
7.535e-02,1.540e+00
7.747e-02,1.886e+00
7.959e-02,2.275e+00
8.171e-02,2.706e+00
8.384e-02,3.176e+00
8.596e-02,3.682e+00
8.808e-02,4.220e+00
9.020e-02,4.783e+00
9.233e-02,5.364e+00
9.445e-02,5.957e+00
9.657e-02,6.553e+00
9.869e-02,7.146e+00
1.008e-01,7.728e+00
1.029e-01,8.291e+00
1.051e-01,8.828e+00
1.072e-01,9.333e+00
1.093e-01,9.801e+00
1.114e-01,1.023e+01
1.136e-01,1.060e+01
1.157e-01,1.093e+01
1.178e-01,1.121e+01
1.199e-01,1.143e+01
1.220e-01,1.160e+01
1.242e-01,1.172e+01
1.263e-01,1.178e+01
1.284e-01,1.179e+01
1.305e-01,1.175e+01
1.327e-01,1.167e+01
1.348e-01,1.154e+01
1.369e-01,1.138e+01
1.390e-01,1.118e+01
1.411e-01,1.094e+01
1.433e-01,1.068e+01
1.454e-01,1.039e+01
1.475e-01,1.008e+01
1.496e-01,9.755e+00
1.518e-01,9.414e+00
1.539e-01,9.062e+00
1.560e-01,8.702e+00
1.581e-01,8.337e+00
1.602e-01,7.969e+00
1.624e-01,7.601e+00
1.645e-01,7.236e+00
1.666e-01,6.874e+00
1.687e-01,6.519e+00
1.709e-01,6.170e+00
1.730e-01,5.830e+00
1.751e-01,5.500e+00
1.772e-01,5.180e+00
1.793e-01,4.871e+00
1.815e-01,4.574e+00
1.836e-01,4.289e+00
1.857e-01,4.016e+00
1.878e-01,3.756e+00
1.900e-01,3.508e+00
1.921e-01,3.273e+00
1.942e-01,3.049e+00
1.963e-01,2.838e+00
1.984e-01,2.639e+00
2.006e-01,2.451e+00
2.027e-01,2.274e+00
2.048e-01,2.108e+00
2.069e-01,1.952e+00
2.091e-01,1.807e+00
2.112e-01,1.670e+00
2.133e-01,1.543e+00
2.154e-01,1.424e+00
2.176e-01,1.314e+00
2.197e-01,1.211e+00
2.218e-01,1.115e+00
2.239e-01,1.026e+00
2.260e-01,9.441e-01
2.282e-01,8.679e-01
2.303e-01,7.973e-01
2.324e-01,7.321e-01
2.345e-01,6.718e-01
2.367e-01,6.162e-01
2.388e-01,5.648e-01
2.409e-01,5.175e-01
2.430e-01,4.740e-01
2.451e-01,4.339e-01
2.473e-01,3.970e-01
2.494e-01,3.631e-01
2.515e-01,3.320e-01
2.536e-01,3.034e-01
2.558e-01,2.772e-01
2.579e-01,2.531e-01
2.600e-01,2.311e-01
2.621e-01,2.109e-01
2.642e-01,1.924e-01
2.664e-01,1.755e-01
2.685e-01,1.600e-01
2.706e-01,1.459e-01
2.727e-01,1.329e-01
2.749e-01,1.211e-01
2.770e-01,1.103e-01
2.791e-01,1.005e-01
2.812e-01,9.147e-02
2.833e-01,8.327e-02
2.855e-01,7.578e-02
2.876e-01,6.895e-02
2.897e-01,6.273e-02
2.918e-01,5.706e-02
2.940e-01,5.189e-02
2.961e-01,4.719e-02
2.982e-01,4.290e-02
3.003e-01,3.900e-02
3.024e-01,3.545e-02
3.046e-01,3.221e-02
3.067e-01,2.927e-02
3.088e-01,2.660e-02
3.109e-01,2.416e-02
3.131e-01,2.195e-02
3.152e-01,1.994e-02
3.173e-01,1.811e-02
3.194e-01,1.645e-02
3.216e-01,1.494e-02
3.237e-01,1.356e-02
3.258e-01,1.232e-02
3.279e-01,1.118e-02
