transmittance,probability_density
1.229e-04,0.000e+00
3.688e-04,0.000e+00
6.146e-04,0.000e+00
8.605e-04,0.000e+00
1.106e-03,0.000e+00
1.352e-03,0.000e+00
1.598e-03,0.000e+00
1.844e-03,0.000e+00
2.090e-03,0.000e+00
2.336e-03,9.902e-03
2.581e-03,1.980e-02
2.827e-03,0.000e+00
3.073e-03,1.980e-02
3.319e-03,6.932e-02
3.565e-03,1.287e-01
3.811e-03,1.584e-01
4.057e-03,3.862e-01
4.302e-03,5.941e-01
4.548e-03,1.060e+00
4.794e-03,1.317e+00
5.040e-03,2.248e+00
5.286e-03,2.872e+00
5.532e-03,4.080e+00
5.777e-03,5.545e+00
6.023e-03,7.387e+00
6.269e-03,9.278e+00
6.515e-03,1.176e+01
6.761e-03,1.509e+01
7.007e-03,1.750e+01
7.253e-03,2.146e+01
7.498e-03,2.532e+01
7.744e-03,3.003e+01
7.990e-03,3.407e+01
8.236e-03,4.062e+01
8.482e-03,4.317e+01
8.728e-03,5.060e+01
8.974e-03,5.550e+01
9.219e-03,5.951e+01
9.465e-03,6.433e+01
9.711e-03,7.016e+01
9.957e-03,7.309e+01
1.020e-02,8.123e+01
1.045e-02,8.489e+01
1.069e-02,8.574e+01
1.094e-02,9.379e+01
1.119e-02,9.068e+01
1.143e-02,9.914e+01
1.168e-02,1.013e+02
1.192e-02,9.963e+01
1.217e-02,1.041e+02
1.242e-02,1.000e+02
1.266e-02,1.046e+02
1.291e-02,1.055e+02
1.315e-02,9.987e+01
1.340e-02,1.019e+02
1.364e-02,9.596e+01
1.389e-02,9.842e+01
1.414e-02,9.529e+01
1.438e-02,9.595e+01
1.463e-02,9.531e+01
1.487e-02,8.829e+01
1.512e-02,8.795e+01
1.537e-02,8.132e+01
1.561e-02,8.249e+01
1.586e-02,7.880e+01
1.610e-02,7.240e+01
1.635e-02,7.292e+01
1.659e-02,6.532e+01
1.684e-02,6.690e+01
1.709e-02,5.955e+01
1.733e-02,6.017e+01
1.758e-02,5.637e+01
1.782e-02,4.987e+01
1.807e-02,4.983e+01
1.832e-02,4.637e+01
1.856e-02,4.405e+01
1.881e-02,4.090e+01
1.905e-02,3.735e+01
1.930e-02,3.498e+01
1.955e-02,3.215e+01
1.979e-02,3.053e+01
2.004e-02,2.770e+01
2.028e-02,2.676e+01
2.053e-02,2.581e+01
2.077e-02,2.150e+01
2.102e-02,2.157e+01
2.127e-02,1.817e+01
2.151e-02,1.835e+01
2.176e-02,1.728e+01
2.200e-02,1.462e+01
2.225e-02,1.458e+01
2.250e-02,1.245e+01
2.274e-02,1.216e+01
2.299e-02,1.063e+01
2.323e-02,9.407e+00
2.348e-02,9.476e+00
2.372e-02,8.159e+00
2.397e-02,7.536e+00
2.422e-02,6.595e+00
2.446e-02,6.605e+00
2.471e-02,5.595e+00
2.495e-02,5.238e+00
2.520e-02,4.892e+00
2.545e-02,3.812e+00
2.569e-02,4.030e+00
2.594e-02,3.694e+00
2.618e-02,3.208e+00
2.643e-02,3.179e+00
2.667e-02,2.396e+00
2.692e-02,2.347e+00
2.717e-02,2.040e+00
2.741e-02,1.941e+00
2.766e-02,1.980e+00
2.790e-02,1.673e+00
2.815e-02,1.396e+00
2.840e-02,8.516e-01
2.864e-02,1.069e+00
2.889e-02,1.040e+00
2.913e-02,8.219e-01
2.938e-02,7.526e-01
2.962e-02,6.634e-01
2.987e-02,7.031e-01
3.012e-02,6.535e-01
3.036e-02,6.238e-01
3.061e-02,5.446e-01
3.085e-02,3.664e-01
3.110e-02,3.961e-01
3.135e-02,2.773e-01
3.159e-02,2.971e-01
3.184e-02,2.277e-01
3.208e-02,2.476e-01
3.233e-02,2.277e-01
3.258e-02,1.386e-01
3.282e-02,8.912e-02
3.307e-02,1.188e-01
3.331e-02,2.277e-01
3.356e-02,1.485e-01
3.380e-02,1.188e-01
3.405e-02,6.932e-02
3.430e-02,1.485e-01
3.454e-02,7.922e-02
3.479e-02,4.951e-02
3.503e-02,2.971e-02
3.528e-02,5.941e-02
3.553e-02,2.971e-02
3.577e-02,5.941e-02
3.602e-02,2.971e-02
3.626e-02,5.941e-02
3.651e-02,2.971e-02
3.675e-02,2.971e-02
3.700e-02,1.980e-02
3.725e-02,9.902e-03
3.749e-02,1.980e-02
3.774e-02,1.980e-02
3.798e-02,4.951e-02
3.823e-02,0.000e+00
3.848e-02,0.000e+00
3.872e-02,9.902e-03
3.897e-02,2.971e-02
3.921e-02,9.902e-03
3.946e-02,9.902e-03
3.970e-02,9.902e-03
3.995e-02,9.902e-03
4.020e-02,0.000e+00
4.044e-02,9.902e-03
4.069e-02,0.000e+00
4.093e-02,0.000e+00
4.118e-02,0.000e+00
4.143e-02,9.902e-03
4.167e-02,0.000e+00
4.192e-02,0.000e+00
4.216e-02,0.000e+00
4.241e-02,0.000e+00
4.265e-02,9.902e-03
4.290e-02,9.902e-03
4.315e-02,0.000e+00
4.339e-02,0.000e+00
4.364e-02,0.000e+00
4.388e-02,0.000e+00
4.413e-02,0.000e+00
4.438e-02,0.000e+00
4.462e-02,9.902e-03
4.487e-02,0.000e+00
4.511e-02,0.000e+00
4.536e-02,0.000e+00
4.561e-02,0.000e+00
4.585e-02,0.000e+00
4.610e-02,0.000e+00
4.634e-02,0.000e+00
4.659e-02,0.000e+00
4.683e-02,0.000e+00
4.708e-02,0.000e+00
4.733e-02,0.000e+00
4.757e-02,0.000e+00
4.782e-02,0.000e+00
4.806e-02,0.000e+00
4.831e-02,0.000e+00
4.856e-02,0.000e+00
4.880e-02,0.000e+00
4.905e-02,0.000e+00
