transmittance,probability_density
2.500e-03,4.146e-18
7.500e-03,1.711e-07
1.250e-02,7.299e-05
1.750e-02,6.534e-04
2.250e-02,1.425e-03
2.750e-02,1.755e-03
3.250e-02,1.828e-03
3.750e-02,1.990e-03
4.250e-02,2.439e-03
4.750e-02,3.290e-03
5.250e-02,4.612e-03
5.750e-02,6.436e-03
6.250e-02,8.759e-03
6.750e-02,1.156e-02
7.250e-02,1.484e-02
7.750e-02,1.859e-02
8.250e-02,2.285e-02
8.750e-02,2.766e-02
9.250e-02,3.310e-02
9.750e-02,3.921e-02
1.025e-01,4.606e-02
1.075e-01,5.372e-02
1.125e-01,6.224e-02
1.175e-01,7.168e-02
1.225e-01,8.208e-02
1.275e-01,9.352e-02
1.325e-01,1.060e-01
1.375e-01,1.197e-01
1.425e-01,1.346e-01
1.475e-01,1.507e-01
1.525e-01,1.682e-01
1.575e-01,1.872e-01
1.625e-01,2.076e-01
1.675e-01,2.297e-01
1.725e-01,2.534e-01
1.775e-01,2.788e-01
1.825e-01,3.060e-01
1.875e-01,3.352e-01
1.925e-01,3.663e-01
1.975e-01,3.993e-01
2.025e-01,4.345e-01
2.075e-01,4.717e-01
2.125e-01,5.110e-01
2.175e-01,5.525e-01
2.225e-01,5.961e-01
2.275e-01,6.418e-01
2.325e-01,6.896e-01
2.375e-01,7.394e-01
2.425e-01,7.912e-01
2.475e-01,8.449e-01
2.525e-01,9.004e-01
2.575e-01,9.576e-01
2.625e-01,1.016e+00
2.675e-01,1.077e+00
2.725e-01,1.138e+00
2.775e-01,1.201e+00
2.825e-01,1.264e+00
2.875e-01,1.328e+00
2.925e-01,1.393e+00
2.975e-01,1.458e+00
3.025e-01,1.523e+00
3.075e-01,1.588e+00
3.125e-01,1.652e+00
3.175e-01,1.716e+00
3.225e-01,1.779e+00
3.275e-01,1.841e+00
3.325e-01,1.902e+00
3.375e-01,1.961e+00
3.425e-01,2.019e+00
3.475e-01,2.074e+00
3.525e-01,2.128e+00
3.575e-01,2.179e+00
3.625e-01,2.228e+00
3.675e-01,2.274e+00
3.725e-01,2.318e+00
3.775e-01,2.358e+00
3.825e-01,2.396e+00
3.875e-01,2.431e+00
3.925e-01,2.462e+00
3.975e-01,2.491e+00
4.025e-01,2.516e+00
4.075e-01,2.538e+00
4.125e-01,2.557e+00
4.175e-01,2.573e+00
4.225e-01,2.585e+00
4.275e-01,2.594e+00
4.325e-01,2.601e+00
4.375e-01,2.603e+00
4.425e-01,2.603e+00
4.475e-01,2.600e+00
4.525e-01,2.594e+00
4.575e-01,2.585e+00
4.625e-01,2.574e+00
4.675e-01,2.559e+00
4.725e-01,2.543e+00
