transmittance,probability_density
3.024e-01,1.848e-14
3.059e-01,2.970e-14
3.094e-01,4.743e-14
3.129e-01,7.523e-14
3.164e-01,1.185e-13
3.199e-01,1.856e-13
3.234e-01,2.889e-13
3.269e-01,4.468e-13
3.304e-01,6.870e-13
3.339e-01,1.050e-12
3.374e-01,1.596e-12
3.408e-01,2.412e-12
3.443e-01,3.624e-12
3.478e-01,5.417e-12
3.513e-01,8.053e-12
3.548e-01,1.191e-11
3.583e-01,1.752e-11
3.618e-01,2.564e-11
3.653e-01,3.735e-11
3.688e-01,5.413e-11
3.723e-01,7.807e-11
3.758e-01,1.121e-10
3.793e-01,1.601e-10
3.828e-01,2.277e-10
3.863e-01,3.224e-10
3.898e-01,4.544e-10
3.933e-01,6.376e-10
3.968e-01,8.908e-10
4.003e-01,1.239e-09
4.038e-01,1.717e-09
4.073e-01,2.368e-09
4.108e-01,3.254e-09
4.143e-01,4.453e-09
4.178e-01,6.068e-09
4.213e-01,8.238e-09
4.248e-01,1.114e-08
4.283e-01,1.501e-08
4.318e-01,2.014e-08
4.353e-01,2.693e-08
4.388e-01,3.587e-08
4.423e-01,4.760e-08
4.458e-01,6.295e-08
4.493e-01,8.295e-08
4.527e-01,1.089e-07
4.562e-01,1.425e-07
4.597e-01,1.858e-07
4.632e-01,2.415e-07
4.667e-01,3.128e-07
4.702e-01,4.037e-07
4.737e-01,5.194e-07
4.772e-01,6.661e-07
4.807e-01,8.514e-07
4.842e-01,1.085e-06
4.877e-01,1.378e-06
4.912e-01,1.744e-06
4.947e-01,2.202e-06
4.982e-01,2.770e-06
5.017e-01,3.475e-06
5.052e-01,4.346e-06
5.087e-01,5.419e-06
5.122e-01,6.736e-06
5.157e-01,8.349e-06
5.192e-01,1.032e-05
5.227e-01,1.272e-05
5.262e-01,1.562e-05
5.297e-01,1.914e-05
5.332e-01,2.339e-05
5.367e-01,2.849e-05
5.402e-01,3.462e-05
5.437e-01,4.195e-05
5.472e-01,5.068e-05
5.507e-01,6.107e-05
5.542e-01,7.339e-05
5.577e-01,8.796e-05
5.611e-01,1.051e-04
5.646e-01,1.254e-04
5.681e-01,1.491e-04
5.716e-01,1.768e-04
5.751e-01,2.091e-04
5.786e-01,2.468e-04
5.821e-01,2.905e-04
5.856e-01,3.410e-04
5.891e-01,3.994e-04
5.926e-01,4.666e-04
5.961e-01,5.438e-04
5.996e-01,6.322e-04
6.031e-01,7.332e-04
6.066e-01,8.484e-04
6.101e-01,9.794e-04
6.136e-01,1.128e-03
6.171e-01,1.296e-03
6.206e-01,1.486e-03
6.241e-01,1.700e-03
6.276e-01,1.940e-03
6.311e-01,2.209e-03
6.346e-01,2.510e-03
6.381e-01,2.847e-03
6.416e-01,3.221e-03
6.451e-01,3.637e-03
6.486e-01,4.099e-03
6.521e-01,4.610e-03
6.556e-01,5.174e-03
6.591e-01,5.795e-03
6.626e-01,6.479e-03
6.661e-01,7.230e-03
6.696e-01,8.053e-03
6.730e-01,8.953e-03
6.765e-01,9.935e-03
6.800e-01,1.101e-02
6.835e-01,1.217e-02
6.870e-01,1.344e-02
6.905e-01,1.481e-02
